Lottery Number,Last Date Registration,Location,Contractor,Number of Apartments,Apartments for Natives,Registered,Registered Natives,Price per Meter,Grant,Natives Chance to win,non-Natives Chance to win,Region,country,ConstructionPermitName,ProjectStatus,LotteryId
2287,2023-05-07,צפת,"עמרם אברהם חברה לבנין בע""מ",42,21,9643,834,8656.83,60000,0.0251798561151079,0.0023839255307072,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2287
2288,2023-05-07,צפת,גלעד מאי חברה להשקעות בניה ופי,35,17,9481,817,7118.28,40000,0.0208078335373317,0.0020775623268698,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2288
2303,2023-05-07,קצרין,"ברזאני אבני דרך קצרין בע""מ",702,351,3984,283,8618.22,40000,1.0,0.094839232639827,צפון,ישראל,-,בתהליכי הגרלה,2303
2270,2023-05-07,ראש העין,"רמי שבירו הנדסה בניה והשקעות בע""מ",256,89,16067,1666,16495.83,0,0.0534213685474189,0.0115964169154919,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2270
2271,2023-05-07,ראש העין,גיא & דורון לוי הנדסה בנייה והשקעות,198,69,16567,1722,17353.44,0,0.0400696864111498,0.0086897945436173,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2271
2243,2023-05-07,ראשון לציון,אפרידר החברה לשכון ולפתוח ישרא,133,51,39510,5809,17781.66,0,0.0087794801170597,0.0024331622207056,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2243
2244,2023-05-07,ראשון לציון,"נוף עירוני יזמות בע""מ",80,30,39299,5853,17773.47,0,0.0051255766273705,0.0014949470788734,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2244
2245,2023-05-07,ראשון לציון,"ש.י.א רפאל פרויקטים בע""מ",78,30,39108,5838,17772.3,0,0.0051387461459403,0.0014427412082957,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2245
2246,2023-05-07,ראשון לציון,"א. גינאדי השקעות ובניה (1992) בע""מ",58,20,38107,5695,18632.25,0,0.0035118525021949,0.0011724052819943,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2246
2247,2023-05-07,ראשון לציון,"אלמוג ב. ז. בניה והשקעות בע""מ",58,20,36825,5501,19554.21,0,0.0036357025995273,0.0012131273145192,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2247
2248,2023-05-07,ראשון לציון,"מבנים ונתיבים בע""מ",54,20,35938,5344,20514.78,0,0.0037425149700598,0.0011113290187618,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2248
2249,2023-05-07,ראשון לציון,"ראם פרץ יזמות ונדל""ן בע""מ",40,14,37479,5570,18446.22,0,0.0025134649910233,0.0008148171362311,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2249
2250,2023-05-07,ראשון לציון,"רן - אור הנדסה בניה והשקעות בע""מ",40,14,36666,5477,19092.06,0,0.0025561438743837,0.0008336272403732,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2250
2251,2023-05-07,ראשון לציון,"בסיס הנדסה התחדשות עירונית בע""מ",29,10,37427,5564,18653.31,0,0.0017972681524083,0.0005963029218843,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2251
2252,2023-05-07,ראשון לציון,עיוש רפאל בעמ,29,10,36416,5459,19636.11,0,0.0018318373328448,0.0006137545627806,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2252
2253,2023-05-07,ראשון לציון,"שלוש אס 4 בע""מ",29,10,36312,5423,19636.11,0,0.0018439977872026,0.0006151057010586,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2253
2254,2023-05-07,ראשון לציון,"בסיס הנדסה התחדשות עירונית בע""מ",22,8,35723,5266,21161.79,0,0.0015191796429927,0.0004596644449551,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2254
2236,2023-03-02,אלפי מנשה,"אבני דרך מתחם ברזיל בע""מ",12,0,8659,83,9418.5,0,0.0,0.0013992537313432,מרכז,ישראל,החלטת ועדה (היתר בתנאים) לחלק מהמגרשים,בתהליכי הגרלה,2236
2237,2023-03-02,אלפי מנשה,"אבני דרך מתחם ברזיל בע""מ",13,0,8710,86,9418.5,0,0.0,0.0015074211502782,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2237
2238,2023-03-02,כרמיאל,"תורג בע""מ",73,58,9691,468,8693.1,0,0.1239316239316239,0.0016263688604575,צפון,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2238
2200,2023-01-08,אופקים,מאור דידי,145,72,17947,631,9558.9,40000,0.1141045958795562,0.0042157542157542,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2200
2201,2023-01-08,אופקים,"נתיב גרדנס בע""מ",145,72,17939,633,9558.9,40000,0.1137440758293838,0.004218190223044,דרום,ישראל,-,בתהליכי הגרלה,2201
2202,2023-01-08,אופקים,"אפי קפיטל בינוי בע""מ",126,63,17921,631,9558.9,40000,0.0998415213946117,0.0036437246963562,דרום,ישראל,-,בתהליכי הגרלה,2202
2203,2023-01-08,אופקים,"מגידו י.ק. יזום בע""מ",126,63,17881,641,9558.9,40000,0.0982839313572542,0.0036542923433874,דרום,ישראל,-,בתהליכי הגרלה,2203
2204,2023-01-08,אופקים,"אפי קפיטל בינוי בע""מ",125,62,17849,629,9558.9,40000,0.0985691573926868,0.0036585365853658,דרום,ישראל,-,בתהליכי הגרלה,2204
2205,2023-01-08,אופקים,"מגידו י.ק. יזום בע""מ",119,59,17790,628,9558.9,40000,0.0939490445859872,0.0034960960261041,דרום,ישראל,-,בתהליכי הגרלה,2205
2206,2023-01-08,אופקים,"אוליצקי פיתוח מגורים בע""מ",119,59,17737,626,9558.9,40000,0.0942492012779552,0.0035065162760797,דרום,ישראל,-,בתהליכי הגרלה,2206
2207,2023-01-08,אופקים,"ארזי הנגב ייזום ובניה בע""מ",99,49,17931,641,9289.8,40000,0.0764430577223088,0.0028918449971081,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2207
2208,2023-01-08,אופקים,"יואב את רמי בניה, ניהול ופיקוח בע""מ",94,47,17708,627,9266.4,40000,0.0749601275917065,0.0027515953398512,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2208
2209,2023-01-08,אופקים,"ארזי הנגב ייזום ובניה בע""מ",88,44,17814,636,9558.9,40000,0.0691823899371069,0.0025614157643497,דרום,ישראל,-,בתהליכי הגרלה,2209
2210,2023-01-08,אופקים,"פסגות שלמה ייזום ובניה בע""מ",82,41,17708,635,9558.9,40000,0.0645669291338582,0.0024014525859544,דרום,ישראל,-,בתהליכי הגרלה,2210
2211,2023-01-08,אופקים,"אדור א.ד. פרוייקטים בע""מ",58,29,17631,623,9558.9,40000,0.0465489566613162,0.0017050799623706,דרום,ישראל,-,בתהליכי הגרלה,2211
2212,2023-01-08,אופקים,קבוצת י.מ.מ,57,28,17607,626,9558.9,40000,0.0447284345047923,0.0017077910605971,דרום,ישראל,-,בתהליכי הגרלה,2212
2213,2023-01-08,אופקים,"אמסילי מבנים והנדסה בע""מ",42,21,17640,626,9500.4,40000,0.0335463258785942,0.0012342776536969,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2213
2196,2023-01-08,אופקים,"נתיב גרדנס בע""מ",172,86,18464,643,9558.9,40000,0.1337480559875583,0.0048257673531227,דרום,ישראל,-,בתהליכי הגרלה,2196
2197,2023-01-08,אופקים,"נתיב גרדנס בע""מ",170,85,18294,644,9558.9,40000,0.1319875776397515,0.0048158640226628,דרום,ישראל,-,בתהליכי הגרלה,2197
2198,2023-01-08,אופקים,"מגידו י.ק. יזום בע""מ",164,82,18188,647,9558.9,40000,0.1267387944358578,0.0046747619862037,דרום,ישראל,-,בתהליכי הגרלה,2198
2199,2023-01-08,אופקים,"אפי קפיטל בינוי בע""מ",146,73,18154,645,9558.9,40000,0.1131782945736434,0.0041692843680392,דרום,ישראל,-,בתהליכי הגרלה,2199
2230,2023-01-08,אלקנה,שפר בן ציון ירחמיאל,22,7,4141,186,12402.0,0,0.0376344086021505,0.0037926675094816,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2230
2231,2023-01-08,אלקנה,"אדיב אחזקות ויעוץ בע""מ",14,4,3966,188,12402.0,0,0.0212765957446808,0.0026469031233456,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2231
2184,2023-01-08,אשדוד,"עמרם אברהם חברה לבנין בע""מ",287,100,33291,4361,19049.94,0,0.0229305205228158,0.0064638783269961,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2184
2185,2023-01-08,אשדוד,"פרץ בוני הנגב (1993) בע""מ",60,21,40243,5129,14859.0,0,0.0040943653733671,0.0011106681095859,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2185
2186,2023-01-08,אשדוד,"גל יוזמה מגורים בע""מ",49,17,38995,5109,14859.0,0,0.0033274613427285,0.0009443427964351,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2186
2187,2023-01-08,אשדוד,"מוטי אמסילי (1991) בע""מ",32,11,38509,5067,14859.0,0,0.0021709098085652,0.0006279528736319,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2187
2180,2023-01-08,חיפה,"סלע איסתא נדל""ן ישראלי בע""מ",738,258,27206,2792,15298.92,0,0.0924068767908309,0.0196608503317768,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2180
2181,2023-01-08,חיפה,"אלמוג ב. ז. בניה והשקעות בע""מ",325,113,27065,2851,15329.34,0,0.0396352157137846,0.008755265548856,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2181
2182,2023-01-08,חיפה,"י.א. אלון בניה בע""מ",290,101,26815,2855,15301.26,0,0.0353765323992994,0.0078881469115191,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2182
2183,2023-01-08,חיפה,"אשל הירדן יזום ובנין בע""מ",285,99,26485,2802,15312.96,0,0.0353319057815845,0.0078537347464425,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2183
2193,2023-01-08,יהוד,אפרידר החברה לשכון ולפתוח ישרא,130,54,32700,840,21242.52,0,0.0642857142857142,0.0023854362837413,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2193
2194,2023-01-08,יהוד,"אסיה סיירוס פיתוח וייזום בע""מ",125,52,33089,849,21242.52,0,0.061248527679623,0.0022642679900744,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2194
2195,2023-01-08,יהוד,"א.פ.י נתיב מגורים בע""מ",115,48,32599,841,21242.52,0,0.0570749108204518,0.0021097046413502,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2195
2179,2023-01-08,ירושלים,דליה אליאספור חברה קבלנית לבני,56,19,21207,9984,16343.73,0,0.0019030448717948,0.0032968012117972,מרכז,ישראל,-,בתהליכי הגרלה,2179
2189,2023-01-08,נהרייה,"ספייס בניה וייזמות בע""מ",90,45,8823,719,10774.53,0,0.062586926286509,0.0055528134254689,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2189
2190,2023-01-08,נהרייה,"שתית בע""מ",86,43,8644,730,10767.51,0,0.0589041095890411,0.0054334091483447,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2190
2191,2023-01-08,נהרייה,"בובליל נכסים בע""מ",64,32,8513,723,10710.18,0,0.0442600276625172,0.0041078305519897,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2191
2192,2023-01-08,נוף הגליל,"שגראוי ייזום ובניה (אס.בי.סי) בע""מ",205,102,5020,530,12999.87,0,0.1924528301886792,0.0229398663697104,צפון,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2192
2232,2023-01-08,עמנואל,"ארשין הנדסה בע""מ",129,64,3567,57,9101.43,0,1.0,0.0185185185185185,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2232
2233,2023-01-08,עמנואל,"ארשין הנדסה בע""מ",90,45,3427,63,8856.9,0,0.7142857142857143,0.0133769322235434,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2233
2234,2023-01-08,עמנואל,"אפי קפיטל אחזקות בע""מ",73,36,3455,63,8819.46,0,0.5714285714285714,0.0109080188679245,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2234
2235,2023-01-08,עמנואל,"בנית ארץ ישראל בע""מ",33,16,3359,59,9204.39,0,0.2711864406779661,0.0051515151515151,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2235
2226,2023-01-08,קדימה-צורן,"טופ במרחבי השרון ייזום בע""מ",88,30,21144,592,21464.82,0,0.0506756756756756,0.0028221097703386,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2226
2227,2023-01-08,קדימה-צורן,"קשת מעקות אלומיניום בע""מ",87,30,21361,591,21733.92,0,0.0507614213197969,0.0027443428021184,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2227
2228,2023-01-08,קדימה-צורן,"ספייס בניה וייזמות בע""מ",86,30,21291,592,21811.14,0,0.0506756756756756,0.0027054447074737,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2228
2229,2023-01-08,קרני שומרון,"כרם עו""ז יזמות בע""מ",12,6,1694,195,12364.56,0,0.0307692307692307,0.0040026684456304,צפון,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2229
2188,2023-01-08,רמלה,"עמרם אברהם חברה לבנין בע""מ",160,56,10344,1272,15897.96,0,0.0440251572327044,0.0114638447971781,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2188
2220,2023-01-08,שדרות,"אחים אוזן חברה לבניה בע""מ",49,24,11795,687,8946.99,40000,0.0349344978165938,0.0022506301764494,דרום,ישראל,-,בתהליכי הגרלה,2220
2221,2023-01-08,שדרות,"י.ד. בנגב בניה ופתוח בע""מ",48,24,11656,679,9020.7,40000,0.0353460972017673,0.0021863897239682,דרום,ישראל,-,בתהליכי הגרלה,2221
2222,2023-01-08,שדרות,גשם בשדרות,46,23,11552,671,9086.22,40000,0.0342771982116244,0.0021137763073246,דרום,ישראל,-,בתהליכי הגרלה,2222
2223,2023-01-08,שדרות,"י.ד. בנגב בניה ופתוח בע""מ",45,22,11624,679,9062.82,40000,0.03240058910162,0.0021014161717679,דרום,ישראל,-,בתהליכי הגרלה,2223
2224,2023-01-08,שדרות,"אחים אוזן חברה לבניה בע""מ",42,21,11792,688,8955.18,40000,0.0305232558139534,0.0018912103746397,דרום,ישראל,-,בתהליכי הגרלה,2224
2225,2023-01-08,שדרות,"בנה ביתך ייזום שיווק וייעוץ נדל""ן ב",34,17,11828,686,8979.75,40000,0.0247813411078717,0.0015257583916711,דרום,ישראל,-,בתהליכי הגרלה,2225
2214,2023-01-08,שדרות,"תורן הבית שלך בע""מ",76,38,12134,680,8996.13,40000,0.0558823529411764,0.003317618299284,דרום,ישראל,-,בתהליכי הגרלה,2214
2215,2023-01-08,שדרות,"י.ד. בנגב בניה ופתוח בע""מ",75,37,12042,707,9012.51,40000,0.0523338048090523,0.0033524481693868,דרום,ישראל,-,בתהליכי הגרלה,2215
2216,2023-01-08,שדרות,"מ.ב.צ. יזמות והשקעות בע""מ",69,34,11943,701,8955.18,40000,0.0485021398002853,0.0031133250311332,דרום,ישראל,-,בתהליכי הגרלה,2216
2217,2023-01-08,שדרות,"מ.ב.צ. יזמות והשקעות בע""מ",67,33,11808,699,9020.7,40000,0.0472103004291845,0.0030605815104869,דרום,ישראל,-,בתהליכי הגרלה,2217
2218,2023-01-08,שדרות,"תורן הבית שלך בע""מ",56,28,11893,701,8971.56,40000,0.0399429386590584,0.0025017869907076,דרום,ישראל,-,בתהליכי הגרלה,2218
2219,2023-01-08,שדרות,"אחים אוזן חברה לבניה בע""מ",56,28,11751,685,8987.94,40000,0.0408759124087591,0.0025302729080065,דרום,ישראל,-,בתהליכי הגרלה,2219
2168,2022-11-03,אופקים,"אבני דרך - יהלום עפולה בע""מ",187,93,14004,595,9843.21,40000,0.1563025210084033,0.0070102170184204,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2168
2169,2022-11-03,אופקים,"ארז אלון יזמות ובניה בע""מ",65,32,13607,589,9843.21,40000,0.0543293718166383,0.0025349516054693,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2169
